city_id,id,name,locality,chain,confidence,balanced_score,distinctiveness,walkability_density,transit_access,food_essentials,quietness_proxy,family_convenience,nightlife_access
bangkok,857ef1e6-c423-460b-a930-b26f60a56051,FishingPark and Resort,กรุงเทพมหานคร,False,80.63189280033112,17.066585999306277,80.5,4.181250177662365,0.0,11.161832898597215,93.31979589369574,0.0,0.0
bangkok,5b9a36ad-5648-4e3a-a0c2-76f601a1fce8,Airport Suite Bangkok,กรุงเทพมหานคร,False,87.47482025623322,24.48295919733006,79.0,15.929079065872378,19.23384240545756,5.893087653656739,73.63080200371341,52.271370717757165,0.0
bangkok,672a5971-b322-4638-bc2f-539e88527131,Divalux Resort and Spa,บางเสาธง,False,81.40022051334381,14.139228493277933,78.7,6.905550006291666,0.0,6.223769529167296,76.7557639079076,0.0,0.0
bangkok,390e5ee3-9a8b-4e43-9620-ed7ef9e196ca,"Sipadan Inn, Malaysia",กรุงเทพมหานคร,False,81.11363792419434,14.403783592906194,78.2,6.563436767967333,23.68346741226694,7.072468085385019,7.854093288616323,57.617951464898866,0.0
bangkok,3fa8046a-b90d-4b60-acd0-f334b0a0a3c8,Punntara Botanic Home,กรุงเทพมหานคร,False,92.89051675796509,23.585856784060923,78.0,6.700830945565358,15.11431782653069,9.519786491058328,80.75997559757786,52.048733917933646,0.0
bangkok,9f3ac60d-c15c-4e16-b547-6ae8cf92a53b,Siam Place,กรุงเทพมหานคร,False,84.99388062953949,25.1238224025415,77.3,7.398737614770909,21.300003071149366,13.909007196322158,79.41577603186272,46.8990642131361,0.0
bangkok,15d009e1-f843-428c-8f48-32b7a520cf3d,Green Lung Pool Villas,พระประแดง,False,83.09435594081879,23.541943354396512,77.0,7.728908646449747,0.0,10.806764608900375,91.41569626337542,61.22454263820173,0.0
bangkok,c73f134c-f9fa-40e1-a8bc-045d526bb015,9 winner hotel,บางเสาธง,False,83.16097486019135,19.798434886469646,76.9,7.8791018825098895,0.0,12.417837958457556,94.23157725172472,0.0,10.695402203449673
bangkok,17c1a7c0-98cf-486b-a3a4-77c534b4b974,Rajapruek Golf Club,กรุงเทพมหานคร,False,86.99291484355926,22.635223695963234,76.9,7.865707402749338,0.0,8.283466809645526,81.58030879485705,71.68342534255703,0.0
bangkok,c3eb5d9c-36fe-4446-94b2-e2dc27613e0e,Purr Cat Home,กรุงเทพมหานคร,False,82.75003004074097,22.983393869403404,75.8,8.914771396322099,0.0,9.510198819491848,95.43958399331613,49.824622272431924,0.0
bangkok,4afb1b50-98b6-48a1-b375-979a91d57376,Thana City Golf & Sports Club,กรุงเทพมหานคร,False,85.42443382740021,23.96910635318268,75.6,11.306678531606543,0.0,9.28533598830752,74.01822166818921,87.47970198971487,0.0
bangkok,e39557bb-2818-4a83-9779-56857b3f4c85,Eastin Thana City Golf Resort Bangkok,บางพลี,False,87.9006740987301,24.14840905515973,75.3,11.654875214521924,0.0,9.642086285847622,74.06302910094372,87.79562389944262,0.0
bangkok,c6bbfa72-b061-4984-a635-f1f72465f4ae,OYO 271 The Resort Romklao,กรุงเทพมหานคร,True,81.93777453899384,18.52747885802566,74.8,9.889075512269136,0.0,15.124084215090058,90.16564608369214,0.0,0.0
bangkok,af88de0a-b52f-4b25-bbe1-66a09d3145cd,Hilton Bangkok Suvarnabhumi Golf Resort & Spa,Bangkok,True,80.62,18.97716449683257,73.9,10.843548977792366,0.0,21.566581443514217,83.30092275047504,0.0,0.0
bangkok,c547f20b-568e-4ab3-82ad-7327570cfba1,OYO 1160 Top Inn Lam Luk Ka,Pathumthani,True,82.0,20.009160452485563,70.9,14.289825152936599,0.0,14.006821353515045,75.80420032562384,0.0,19.86134068234439
bangkok,23be987c-962b-408d-85c6-4389413d80cd,SureStay By Best Western Iconic Suvarnabhumi,บางบ่อ,True,80.22637677192688,26.946247233051807,65.1,19.581596485663546,0.0,40.14963967959549,100.0,0.0,0.0
bangkok,eaebb109-3945-419a-876e-199836838d75,Sofitel Bangkok Sukhumvit,กรุงเทพมหานคร,True,99.99838810557128,73.24954808301746,62.5,99.0536779324053,77.66793528704042,98.71570576530473,0.0,33.673365193018114,98.63165177843705
bangkok,d99729c3-6124-46b2-b292-4b4a1b24c8b1,OYO 597 Chatel Hostel Bangkok,Bangkok,True,95.5,69.54346762796554,62.5,96.71172958387675,67.0589285877978,98.5805168984141,0.0,98.1086904074011,48.41575715471801
bangkok,f3788ebf-35eb-4c11-99ae-eca5cde1b227,Dusit Thani Bangkok,กรุงเทพมหานคร,True,97.31545746326447,74.53287105684099,62.5,95.00198439085622,62.68544401843688,93.45126974997113,0.0,97.2195230529749,97.221194131271
barcelona,097776b8-7b25-4b3e-a57a-1a715a9904bf,Gran Hotel La Florida,Barcelona,False,87.42802094057203,22.257068360010983,85.0,25.203448564596073,0.0,0.0,88.54310305017921,31.753946166311632,5.0634571528915
barcelona,f0662a6a-09a7-43c8-bd3d-8c0b540b43fe,METT Barcelona,Barcelona,False,81.95269048213959,19.98351831612595,85.0,18.835465901764767,0.0,0.0,88.95565976046414,28.73076171703373,0.0
barcelona,b1f0ec7c-3e4c-4926-afae-ede3cc8f88a2,Hotel Torre Barcelona,Sant Cugat del Vallès,False,86.96711528301239,19.656171425280387,85.0,9.184464556344338,0.0,0.0,100.0,21.15480862354462,4.691984344380364
barcelona,ecf363a6-6021-4862-8d1f-d4c30eb57695,GRACIAS PACO,Cornellà de Llobregat,False,89.5,35.88925013153968,83.8,33.7534772145774,36.84890380781911,24.114775396085157,85.28320518236876,41.533380704880315,0.0
barcelona,935fb650-bb72-482a-b82c-ee45617ed5a3,Hotel Campanile,Cornellà de Llobregat,False,87.1,51.45747823658582,83.8,54.69326232028278,84.49275124867579,25.39437309572442,84.02424745875999,59.37763784835224,0.0
barcelona,34fb94eb-2399-4376-a794-814d2d3b2af5,Hostel. Americana,Barcelona,False,83.38639163970947,34.473157061586996,83.8,41.017397628524066,22.542015564608423,32.155069833368664,60.128319439867155,63.110125403066924,0.0
barcelona,a85fc04b-a78f-4527-a131-155f1cd3380c,Barcelone,Cornellà de Llobregat,False,80.76696062088013,48.33342890505815,83.8,51.63365734590404,71.66054985678474,23.81089059419611,83.47979563091563,63.90440001043823,0.0
barcelona,e91d536b-8950-4760-aabb-e7995231418e,"Silca, Duplicadoras de Llaves",Barcelona,False,82.56134414672852,44.57245870888971,83.8,49.41164067265883,44.40408331252971,41.75942524385191,79.3285590332481,55.581450080944094,0.0
barcelona,6b0b45fb-0e07-4a86-8208-48d4ad995b65,Novotel Barcelona Cornella,Cornellà de Llobregat,True,93.99917134439946,45.73903797984371,83.8,59.80340574285158,46.84641740460809,42.28623293471833,62.353491138981994,65.98803092560804,0.0
barcelona,d36a623a-0c0b-426a-bff3-d72ba1970e01,Best Western Hotel Alfa Aeropuerto,Barcelona,True,89.5,27.710017947982077,83.8,19.227312786323026,20.422403400487156,19.414010450603076,89.08888091270107,25.33940483594265,0.0
barcelona,7dc2eae0-7ce4-445c-bfe0-cbfef6024c7b,Hampton by Hilton Barcelona Fira Gran Via,l'Hospitalet de Llobregat,True,93.97107120633126,56.166810188872624,83.8,63.90378349779867,81.68315020042496,36.90369479069429,83.39542150458601,71.5937126540114,0.0
barcelona,344ee5b9-9278-408b-a8c5-998942077001,ibis Barcelona Cornella,Cornellà de Llobregat,True,93.9990937743783,52.33339967753986,83.8,63.61498288309549,68.47627631237283,34.50518662255746,83.43779598944771,64.98441115517535,0.0
dubai,3915f140-e82a-416b-b71b-88b3b7f0a015,Le Méridien Fairway,,False,83.5,11.687965323021803,81.3,1.3776215757139103,0.0,3.8287631540749034,40.284228745683194,46.04054065211561,0.0
dubai,481d10f5-d439-4768-99e9-9cbff83f645a,"Ecos Dubai Hotel at Al Furjan, Managed by HMH",دبي,False,87.6791984140873,17.930756859961278,81.2,1.5091537430825492,27.017853784564288,0.0,73.4607374124761,12.062447425604917,0.0
dubai,49f0cc99-3544-482f-aaac-72302cac9c87,OYO 968 Home 2005A Sobha creek Vistas 1BR,Dubai,True,82.0,22.673996151270607,81.2,1.5246476706391805,0.0,4.1154177985659395,91.1680556077013,78.70774716274387,0.0
dubai,04861107-4294-4761-97e5-7101811d65f0,OYO 1008 Home OYO The Nook-1,Dubai,True,82.0,22.415117223065934,81.0,1.700469676133058,32.13663844832007,0.0,92.70396584646912,17.421007212049417,0.0
dubai,c5a06b9b-b06e-468b-80ea-758753e6884c,OYO HOME 1560 Furnished 1bed Apartment At Azizi Aliyah,Dubai,True,82.0,20.92292808968456,80.1,2.569739945999212,14.25828251138629,0.0,86.92190503409682,45.190378430929364,0.0
dubai,f0deebb6-396b-4df5-aff9-5183ca07ab83,"OYO 969 Home Azizi Aliyah, Al jadaaf -2bhk",Dubai,True,82.0,20.99233880041291,80.1,2.6180097567327265,14.433493673472528,0.0,86.91233735414394,45.451875112502684,0.0
dubai,c17b1c6d-0c4c-4968-98d8-5e99d1e4b36b,"The Palace Hotel, Dubai",دبي,False,82.49589252471924,23.400627826084296,79.8,2.909246426197986,0.0,7.888629946375559,83.09358782938031,87.77014377162538,0.0
dubai,26cf54a0-c79d-4039-a763-19919381fa8b,Milano By Giovanni Boutique Suites,دبي,False,80.63662958145142,26.72921571746717,79.7,27.271273677398774,0.0,0.0,92.18103117284733,74.47806306060313,0.0
dubai,8cad0553-ece9-4cac-903c-c161b660279d,Al Sahara Desert Resort,دبي,False,81.83509306907654,17.755064702651367,79.7,5.209081775198019,0.0,0.0,100.0,0.0,11.421655650745096
dubai,f2d0186a-32a5-421d-b418-07c8db5492e1,JA The Manor Hotel,دبي,False,81.99114033639431,22.70138039562427,79.7,13.134935352313978,38.801675938334654,0.0,82.09372091663029,0.0,0.0
dubai,2771a887-82a3-474d-9236-1170707ee6f8,Luxurious apartments at JLT by Checkmyguest,Dubai,False,88.0,20.829280605517162,79.7,20.903966032114997,36.94932244597099,0.0,21.94750775117972,43.330128602655336,10.889892579716474
dubai,ba650239-296f-478b-8c77-ae6ec9347c38,izzzi.life Mint,دبي,False,84.40219748020172,20.979685016091988,79.7,4.148245098730299,0.0,0.0,82.14134331905568,61.50258140197148,11.190509055269516
dubai,b03b5ac9-f292-4abb-9e19-851850b73484,Arjaan by Rotana Dubai,دبي,False,83.5,22.53173123933427,79.7,3.184668807539598,44.23498704425528,0.0,22.756473017731974,96.34329116315497,0.0
lisbon,a3313d67-c644-4911-b899-09205be6c958,Alvalade Palace,Lisboa,False,84.47886037826538,19.603774287154728,85.0,20.930188426524403,0.0,0.0,31.470143996691068,93.84768345811776,8.749644376896075
lisbon,5a49f399-7995-4552-95b9-e1fc24ff00c2,Lisboa Camping & Bungalows,Oeiras,False,87.8162617444992,20.074369875189284,80.4,4.5885414510801485,0.0,4.998738000252232,65.47209530645249,83.36099688954934,0.0
lisbon,503d1165-6e14-44a7-9212-55d5e1a347d8,Casa do Presidente,Lisboa,False,87.30849432945251,24.801849871335875,79.0,9.316677397389824,0.0,5.966846675116597,87.37825533938148,86.38406755927366,0.0
lisbon,57266ae1-0ef5-43cf-bd46-1e78246f8e93,StayUpon Hotels,Lisboa,False,90.08951270580292,52.12620422119866,76.3,64.45532420053371,35.525168971358625,53.11314649050866,89.01095651715772,81.558328111448,0.0
lisbon,e4c4a894-7ac2-486d-a766-01c7198a611a,Grupo Pestana Pousadas,Lisboa,False,91.60300099849701,50.2267291504982,76.3,59.7047490459266,25.46810681771921,68.49400217257525,64.61391192242814,98.0127075488977,0.0
lisbon,c88a1c00-23d6-4c00-85b6-7d6a02b6e2ca,HotelShop,Oeiras,False,86.55428397655487,34.18515733238841,76.3,49.28572894265164,0.0,28.940061051593048,58.744944694745456,97.28257629327652,0.0
lisbon,cbc60b0e-4558-439e-8c05-6f5e0c363db7,Casa do Beto -Lisboa,Lisboa,False,91.83867597579956,44.16731801597624,76.3,44.711893825787136,19.273984960988383,50.64870981683386,76.30781093510451,97.94228654988694,0.0
lisbon,b8a9d7ec-633b-4e02-b45c-878a9535550a,F Lisbon Guest House,Lisboa,False,81.37469518184662,29.019246739064734,76.3,19.099187256618247,0.0,28.45361097954064,65.29043657445045,97.15121605665387,0.0
lisbon,46303fc5-cd34-4255-bb51-bcf880e5be49,Holiday Inn Express Lisbon - Alfragide,Oeiras,True,87.99841174548865,31.63969592085222,76.3,52.698305521631085,0.0,9.157398547052617,91.00538012819888,56.17748087885644,0.0
lisbon,b232a91f-f33a-4084-95b8-4e34b8c9705d,ibis Lisboa Alfragide,Oeiras,True,87.99660875761509,22.042787932130572,76.3,9.208632140846623,0.0,11.036642150850767,60.98096556726996,88.46588238700602,0.0
lisbon,184dd9a6-0755-4809-8615-253c603920bd,Meliá Lisboa Aeroporto,Lisboa,True,93.99479187697172,43.22627551265517,76.3,34.099113803262284,79.5559826465065,26.529608325866956,36.14999095843427,97.6683591376288,0.0
lisbon,7ccfcf88-4a98-4f05-b8ec-ecf360a28b75,"Radisson Blu Hotel, Lisbon",Lisboa,True,99.99887947285175,46.90218392707373,70.0,58.063997649093544,41.555766168893825,53.47407593402392,36.27758999823101,98.91606507535963,6.334473129339051
london,d57c0750-8ef7-4448-9895-c5aba49ffca3,Darent Hulme Barn,Shoreham-by-Sea,False,81.1,21.509844160762103,83.5,1.3369279914226535,0.0,0.0,100.0,50.225999293166005,8.132390887739817
london,aadcb433-5991-4430-b943-d7c7bee53b18,Laxton Hall,London,False,83.22460401058197,36.60377531813808,83.4,12.949807290578654,58.93403225200397,0.0,90.4787605781265,86.55193322902579,0.0
london,b705375e-3343-4cd2-81ed-cb5318c2d073,Fosters Bed and Breakfast,London,False,91.93020144104958,32.325846131532316,83.4,42.77399573436949,21.635271929224974,0.0,64.8697391926526,66.32206807550654,20.542166082432523
london,724af3e4-a407-411f-8747-17042411738d,The Marriot Hotel,Isleworth,False,82.25947546958923,24.576707978382206,83.4,22.320312911932817,0.0,0.0,82.86597137370923,58.908306533222,11.946126910780395
london,83db65e4-6a9b-486e-9580-88b4888a56c2,Ritz Hotel London,West Drayton,False,81.72474491596222,27.435241875267543,83.4,2.1168479056386693,45.25653097648039,0.0,72.72269047108576,70.52162528180868,0.0
london,55e6acf7-2c28-4cad-813e-46959a71dfa5,The Cottage Guest House,London,False,87.1,28.535928072419733,83.4,22.30026903004886,14.838710022924278,0.0,62.15425567711647,93.18342061440276,16.44434565878241
london,9fc399b5-6e51-4722-8bd1-ed2711f9f8d5,"Marriot Hotel, Heathrow",South Croydon,False,80.8369619846344,25.595219865734183,83.4,12.61064920694361,0.0,0.0,94.10585648140004,89.57211552135458,0.0
london,a0eb9b43-8674-43e5-939a-0917ba6c147a,Normanton Park Hotel,South Croydon,False,87.1,33.626723403103696,83.4,28.716875512423602,60.02783433994951,0.0,75.62539988546764,34.46353386055627,7.2507870916886805
london,a77f603f-89a6-4834-9446-4b574354a44b,Coulsdon Manor Hotel,Coulsdon,False,87.98946179121732,24.236649841258327,83.4,2.204341838001224,24.977029771237312,0.0,87.96687996260219,56.053435250202924,0.0
london,87221c20-0cba-4b67-82b9-78c6b6a1d701,Woodlands Park Hotel,Cobham,False,81.9551770633459,18.524755787307296,83.4,7.490498415982975,0.0,0.0,68.08129313696858,68.14462133565412,0.0
london,bb776cf5-c4b6-41ff-8900-a6e5749c6b4d,7 Hotel Diner,Sevenoaks,False,80.965,16.423055659887297,83.4,8.423158746571117,0.0,0.0,55.14526199225773,64.66634611734415,0.0
london,b8ca121a-dc70-4597-92b0-0e1c32aca0b8,Mcdowell & bertone,Orpington,False,82.56277430057526,25.803035030679652,83.4,9.102660271887466,18.529118965511884,0.0,100.0,52.7667918319978,0.0
london,cc529847-3c1d-471c-9fe2-846d72744ed4,The Old Stable Yard,Gravesend,False,80.3966805934906,16.951876997762554,83.4,5.794090836047813,0.0,0.0,91.75381969600565,20.299858761521453,0.0
london,23b24a4a-63a5-4f9a-89ac-a3e9dda0fcba,West Lodge Park Hotel,Barnet,False,81.9415273964405,19.720905040409125,83.4,6.922692826185822,0.0,0.0,79.36458162285243,64.31679231744096,0.0
london,7323eb8e-3237-4827-8c9d-e718758cd214,Iolanthe,London,False,81.59485590457916,22.183408443177477,83.4,1.903546656373295,0.0,0.0,89.48284732182245,83.80272013629451,0.0
london,11dd5d6f-098f-4436-a7a5-ae18fa0993c0,County Hotel Woodford,Woodford Green,False,81.1,32.70621202162002,83.4,6.130074574338119,52.59816548956125,0.0,87.35246269081532,78.57694605217847,0.0
london,85b656fa-c5ca-4c71-ace4-23d9e6a533c7,London Thames Walk,London,False,87.28432206511498,39.677435270334506,83.4,29.584387167024456,63.26670798204231,0.0,80.56750006418599,90.22091230893253,0.0
london,b5c3e286-38f0-4958-a05d-43ef367a22b9,Apple House Guesthouse Heathrow,Hayes,False,86.965,30.32285921106225,83.4,9.282110329145405,41.314376712686645,0.0,75.36829544469904,88.98317485990984,0.0
london,8b050f9b-5615-4577-8b07-45bf6ba65926,Express by Holiday Inn Greenwich,London,True,81.05226504802704,29.06964618524843,83.4,10.169184277001936,28.708277384508225,0.0,81.16840872381226,91.1889254437456,0.0
london,fd9fd012-bd68-4bf5-8b14-11dca7e185f6,Holiday Inn Express London - Epsom Downs,Surrey,True,87.1,26.482165839653895,83.4,18.440731091642093,0.0,0.0,83.05306604708548,70.3935245266373,21.978048410659497
london,a85e9594-8376-45a1-9e22-1a934a64cddd,Holiday Inn London Shepperton,Walton-on-Thames,True,93.99933587378263,42.00459915774766,83.4,26.157866967873726,54.917105518856125,0.0,100.0,76.21543756257425,21.120406027628462
london,07ba47eb-edb6-4afb-974c-245abf3bdba4,OYO Rooms,Sutton,True,90.66144549846649,25.860818098990865,83.4,23.549167510194568,18.95047251659715,0.0,60.22193142905235,67.15157646859501,10.749618216101124
london,46782522-2f2b-4c3f-9c3f-24163c69357d,OYO Flexistay Aparthotel Sutton,London,True,92.965,26.453527310620895,83.4,22.775145730739315,18.63836686899231,0.0,65.31216487102387,68.43686543707928,10.202090108753765
london,8410d700-67ad-4af2-b979-6c2c9bdd81b3,OYO East London House,Ilford,True,83.5,26.689192015193967,83.4,17.59780247391452,17.31637996969944,0.0,82.31406949117839,73.59245102794416,0.0
london,be9c362c-141f-4566-8ec8-11db86695e5e,Best Western Plus Epping Forest,Woodford Green,True,86.965,33.02974661609377,83.4,6.51781552446665,53.82780307167787,0.0,87.40880762395805,78.49301753271155,0.0
new_york,1794a495-680d-447f-b748-ddf97b623429,Howard Johnson,Newark,False,81.78009104728699,15.299574230680689,84.9,10.176144526045078,0.0,0.0,50.39837369711652,57.04589270904195,0.0
new_york,a20618f2-b21d-4b04-900a-cce0987ccf2c,Alpha Lodge,East Orange,False,91.59736657142639,25.647186187649773,84.9,20.963539438795298,18.132669484782696,0.0,81.89356501046909,41.93096172702909,9.005423191072687
new_york,03567439-20ba-4d57-85af-2a2f986d35da,The Sagamore Resort,New York,False,80.34970688819885,29.865177455105417,84.9,10.152976410939534,42.19011263292995,0.0,77.22142778595958,78.13345478437581,0.0
new_york,235fbcec-f9ca-41a1-9eca-91aa340691d4,Hampton Inn Ridgefield Park,Ridgefield Park,False,81.9649327993393,13.704547133959565,84.9,1.6333451280154652,0.0,0.0,58.649915319672274,45.80390810405631,0.0
new_york,a8e3ab8a-b679-4e72-ab31-280a253579f9,Comfort Suites,Avenel,False,87.95217978954315,28.764759308155373,84.9,37.33418478394575,34.99598309962958,0.0,63.4496476428161,47.812785850178905,0.0
new_york,14ceb77e-6d95-4e77-af7e-d7fe020a843d,Port of Bayonne,Bayonne,False,85.47840344905853,22.10299623972687,84.9,9.51453392377742,37.056438732285194,0.0,56.920757559016685,42.50688074661843,0.0
new_york,36dcac68-b590-4d9a-bc77-a5a1d1b098ff,Days Inn,Jersey City,False,87.12038028240204,22.013732805227036,84.9,25.195708077601076,48.70511996710046,0.0,32.03182122941358,24.287940118746942,0.0
new_york,e982c988-a147-4a6f-a601-6f53d327f087,SpringHill Suites,Newark,False,81.93739187717438,16.0150732259013,84.9,7.844341775382172,0.0,0.0,52.21847661044926,66.13433379257478,0.0
new_york,2b124c41-2e05-48ed-bae3-e0b5d0e5c62f,Five Star Hotel,New York,False,81.1664856672287,20.689921479750964,84.9,4.951046800225821,0.0,0.0,94.45653103239006,55.31232464847294,0.0
new_york,480fee4f-f8ff-4709-a9d6-bb74a8f03bdb,Minute Suites,Jamaica,False,87.1664856672287,23.69926325788053,84.9,29.881596963167187,16.236374199901135,0.0,70.55548683423167,38.92346000132114,0.0
new_york,b70526fc-04f8-4e9e-adaf-4cb3992310f1,"Crowne Plaza Newark Airport, an IHG Hotel",Elizabeth,True,87.9422824382782,18.278564487795556,84.9,21.100341201831053,0.0,0.0,40.05091316740004,57.73964353807271,15.179299456747103
new_york,dc4a6c35-471b-4317-b29e-9c880f1eea0c,La Quinta Inn & Suites by Wyndham Far Rockaway,Far Rockaway,True,86.965,32.57667422815864,84.9,13.466467817927102,89.35102651403992,0.0,46.09776775856412,50.985101979806174,0.0
new_york,9057c388-ad80-46fa-8941-4866891aac0d,Home2 Suites by Hilton Newark Airport,Newark,True,81.1664856672287,16.989918877272817,84.9,7.754497492114136,0.0,0.0,57.06853563436124,68.78739033695804,0.0
new_york,e66a6e0c-3943-4788-bfbf-33ce2d2f3ca4,Courtyard By Marriott,Newark,True,81.93739187717438,15.651339980951164,84.9,7.482505074520279,0.0,0.0,50.78354064622248,65.37307869113738,0.0
new_york,56eabb85-2251-435e-9c22-dd68b04fc726,Courtyard by Marriott Newark Liberty International Airport,Newark,True,80.62,15.087978520717936,84.9,4.57431848686361,0.0,0.0,50.7398015847695,65.62144585629787,0.0
paris,110eda84-bb8b-43f8-ae91-fa6b88edd0e2,Les Bouvreuils,Vaucresson,False,81.69933586716652,17.46242772287252,85.0,1.0530894384402467,0.0,0.0,95.83390048713127,28.76724762114781,0.0
paris,986e7700-d40e-4fff-a809-1bd8c15cb179,Chatou Île des Impressionnistes,Chatou,False,84.33909404277802,26.7703211265239,85.0,6.872693427942185,36.69745249298604,0.0,81.13207106684621,58.864812823113255,0.0
paris,8ef15151-2154-41c2-8efc-3326de765cb8,Club des Loges,Paris,False,86.11916984319687,29.01748606937514,85.0,33.719273323035296,17.038572422032967,0.0,60.354051357366146,98.1280921675656,0.0
paris,6b2de99e-7a32-488b-abd8-6cf3e091da0f,Mount St Michel,Saint-Maur-des-Fossés,False,86.79257893562317,24.697098028659063,85.0,7.217328766072925,17.85031478067941,0.0,94.43618003085096,47.64026112844714,5.027441345574903
paris,ba83be62-5b9b-4498-8c3c-e129bfb1c333,Le Relais de la Malmaison,Rueil-Malmaison,False,87.93976902961731,21.851531718154575,85.0,3.6647497993747056,15.878362443382969,0.0,62.963531891126095,84.98379485934129,0.0
paris,b909e498-b100-46aa-b14e-093f4a53dcc0,ALL Accor,Issy-les-Moulineaux,True,86.25079023838043,30.905153131259333,85.0,16.757312103743015,34.11305556414573,0.0,75.12957350758903,94.61643571543226,0.0
paris,bc4a8027-fe3f-43da-a524-3fdf003f7d32,Hossegor,Vaucresson,False,80.49027466773987,23.803707155288095,83.7,1.2758808784734428,25.893119747507072,3.50605671017193,100.0,26.686956880576012,0.0
paris,567509bb-c44b-4aea-aead-7f54a86e5092,Du Côté De Chez Jos,Colombes,False,92.01877021789551,21.585884399886368,82.2,12.880063867032103,0.0,2.752341038655704,85.61844697915345,42.11074254901855,9.370414113159562
